Season,Competition,Section,Date,Home,Score,Away,Stadium,Attendance,Home_Goals,Away_Goals,Date_Parsed,Home_Rest_Days,Away_Rest_Days,Away_Travel_Distance_km,Weather,Home_Formation,Away_Formation
2024,Ｊ１,第３３節第３日,24/10/06(日),東京Ｖ,0-2,湘南,味スタ,19010,0,2,2024-10-06,8.0,8.0,0.0,曇,3-4-2-1,3-1-4-2
2024,Ｊ１,第３４節第１日,24/10/18(金),神戸,0-2,FC東京,ノエスタ,15153,0,2,2024-10-18,12.0,13.0,412.8,曇,4-1-2-3,4-2-1-3
2024,Ｊ１,第３４節第１日,24/10/18(金),川崎Ｆ,1-1,Ｇ大阪,Ｕ等々力,19982,1,1,2024-10-18,13.0,13.0,387.8,曇のち雨,4-2-3-1,4-2-3-1
2024,Ｊ１,第３４節第１日,24/10/18(金),横浜FM,0-0,新潟,日産ス,18781,0,0,2024-10-18,13.0,13.0,271.9,雨,4-1-2-3,4-2-3-1
2024,Ｊ１,第３４節第２日,24/10/19(土),柏,1-1,町田,三協Ｆ柏,13895,1,1,2024-10-19,14.0,14.0,38.8,晴のち曇,4-4-2,4-4-2
2024,Ｊ１,第３４節第２日,24/10/19(土),鹿島,0-0,福岡,カシマ,18939,0,0,2024-10-19,14.0,15.0,972.3,晴,4-2-3-1,3-4-2-1
2024,Ｊ１,第３４節第２日,24/10/19(土),名古屋,0-2,札幌,豊田ス,33587,0,2,2024-10-19,15.0,14.0,954.7,雨時々曇,3-4-2-1,3-4-2-1
2024,Ｊ１,第３４節第２日,24/10/19(土),京都,2-0,鳥栖,サンガＳ,12861,2,0,2024-10-19,13.0,14.0,501.0,曇,4-1-2-3,4-2-3-1
2024,Ｊ１,第３４節第２日,24/10/19(土),湘南,2-1,広島,レモンＳ,12303,2,1,2024-10-19,13.0,13.0,639.0,曇一時晴,3-1-4-2,3-4-2-1
2024,Ｊ１,第３４節第２日,24/10/19(土),Ｃ大阪,1-2,磐田,ヨドコウ,17021,1,2,2024-10-19,14.0,13.0,213.0,雨,4-1-2-3,4-4-2
2024,Ｊ１,第３４節第２日,24/10/19(土),東京Ｖ,2-1,浦和,味スタ,27886,2,1,2024-10-19,13.0,14.0,0.0,曇のち雨,3-4-2-1,4-1-2-3
2024,Ｊ１,第２５節第２日,24/10/23(水),浦和,1-0,柏,埼玉,26304,1,0,2024-10-23,4.0,4.0,26.3,晴,4-1-2-3,4-4-2
2024,Ｊ１,第３５節第１日,24/10/23(水),Ｇ大阪,3-2,名古屋,パナスタ,16021,3,2,2024-10-23,5.0,4.0,154.1,曇,4-2-3-1,3-4-2-1
2024,Ｊ１,第３５節第１日,24/10/23(水),新潟,0-2,東京Ｖ,デンカＳ,13368,0,2,2024-10-23,5.0,4.0,0.0,雨時々曇,4-2-3-1,3-4-2-1
2024,Ｊ１,第３５節第２日,24/10/30(水),横浜FM,0-0,浦和,日産ス,21397,0,0,2024-10-30,12.0,7.0,39.4,晴,4-1-2-3,4-1-2-3
2024,Ｊ１,第３５節第３日,24/11/01(金),川崎Ｆ,1-3,鹿島,Ｕ等々力,20834,1,3,2024-11-01,14.0,13.0,99.4,雨一時曇,4-2-3-1,4-2-3-1
2024,Ｊ１,第３５節第３日,24/11/01(金),神戸,2-0,磐田,ノエスタ,16379,2,0,2024-11-01,14.0,13.0,246.1,屋内,4-1-2-3,4-4-2
2024,Ｊ１,第３５節第４日,24/11/03(日・祝),広島,0-1,京都,Ｅピース,26521,0,1,2024-11-03,15.0,15.0,294.0,晴,3-4-2-1,4-1-2-3
2024,Ｊ１,第３５節第４日,24/11/03(日・祝),札幌,1-1,Ｃ大阪,プレド,26544,1,1,2024-11-03,15.0,15.0,1062.7,屋内,3-4-2-1,4-1-2-3
2024,Ｊ１,第３５節第４日,24/11/03(日・祝),FC東京,0-2,湘南,味スタ,28337,0,2,2024-11-03,16.0,15.0,39.1,晴,4-2-1-3,3-1-4-2
2024,Ｊ１,第３５節第４日,24/11/03(日・祝),鳥栖,2-1,町田,駅スタ,8731,2,1,2024-11-03,15.0,15.0,875.7,晴,4-2-3-1,4-4-2
2024,Ｊ１,第３５節第４日,24/11/03(日・祝),福岡,2-1,柏,ベススタ,11079,2,1,2024-11-03,15.0,11.0,911.0,晴,3-4-2-1,4-4-2
2024,Ｊ１,第３６節第１日,24/11/09(土),鹿島,0-0,名古屋,カシマ,22945,0,0,2024-11-09,8.0,17.0,331.2,晴,4-2-3-1,3-4-2-1
2024,Ｊ１,第３６節第１日,24/11/09(土),鳥栖,1-2,横浜FM,駅スタ,9479,1,2,2024-11-09,6.0,10.0,871.3,曇のち晴,4-2-3-1,4-1-2-3
2024,Ｊ１,第３６節第１日,24/11/09(土),京都,1-1,川崎Ｆ,サンガＳ,15643,1,1,2024-11-09,6.0,8.0,376.5,晴,4-1-2-3,4-2-3-1
2024,Ｊ１,第３６節第１日,24/11/09(土),町田,3-0,FC東京,国立,45288,3,0,2024-11-09,6.0,6.0,9.6,晴,4-4-2,4-2-1-3
2024,Ｊ１,第３６節第１日,24/11/09(土),湘南,1-1,札幌,レモンＳ,12600,1,1,2024-11-09,6.0,6.0,872.2,晴,3-1-4-2,3-4-2-1
2024,Ｊ１,第３６節第１日,24/11/09(土),柏,1-1,新潟,三協Ｆ柏,14472,1,1,2024-11-09,6.0,17.0,242.7,晴一時曇,4-4-2,4-2-3-1
2024,Ｊ１,第３６節第１日,24/11/09(土),Ｃ大阪,1-0,福岡,ヨドコウ,15458,1,0,2024-11-09,6.0,6.0,485.6,晴,4-1-2-3,3-4-2-1
2024,Ｊ１,第３６節第１日,24/11/09(土),磐田,3-4,Ｇ大阪,ヤマハ,13640,3,4,2024-11-09,8.0,17.0,213.8,晴,4-4-2,4-2-3-1
2024,Ｊ１,第３６節第２日,24/11/10(日),東京Ｖ,1-1,神戸,味スタ,21709,1,1,2024-11-10,18.0,9.0,0.0,雨のち曇,3-4-2-1,4-1-2-3
2024,Ｊ１,第３６節第２日,24/11/10(日),浦和,3-0,広島,埼玉,42076,3,0,2024-11-10,11.0,7.0,679.0,曇,4-1-2-3,3-4-2-1
2024,Ｊ１,第２９節第５日,24/11/16(土),磐田,3-4,横浜FM,ヤマハ,13214,3,4,2024-11-16,7.0,7.0,185.1,雨,4-4-2,4-1-2-3
2024,Ｊ１,第２９節第６日,24/11/17(日),京都,0-0,鹿島,サンガＳ,15205,0,0,2024-11-17,8.0,8.0,472.1,曇,4-1-2-3,4-2-3-1
2024,Ｊ１,第２８節第３日,24/11/22(金),浦和,1-1,川崎Ｆ,埼玉,35188,1,1,2024-11-22,12.0,13.0,32.8,晴,4-1-2-3,4-2-3-1
2024,Ｊ１,第３７節第１日,24/11/30(土),柏,1-1,神戸,三協Ｆ柏,13700,1,1,2024-11-30,21.0,20.0,457.0,晴,4-4-2,4-1-2-3
2024,Ｊ１,第３７節第１日,24/11/30(土),Ｃ大阪,0-2,鹿島,ヨドコウ,21171,0,2,2024-11-30,21.0,13.0,488.6,晴,4-1-2-3,4-2-3-1
2024,Ｊ１,第３７節第１日,24/11/30(土),新潟,0-1,Ｇ大阪,デンカＳ,27628,0,1,2024-11-30,21.0,21.0,472.6,雨時々曇,4-2-3-1,4-2-3-1
2024,Ｊ１,第３７節第１日,24/11/30(土),磐田,2-1,FC東京,ヤマハ,13950,2,1,2024-11-30,14.0,21.0,185.4,晴,4-4-2,4-2-1-3
2024,Ｊ１,第３７節第１日,24/11/30(土),東京Ｖ,4-5,川崎Ｆ,味スタ,26387,4,5,2024-11-30,20.0,8.0,0.0,晴,3-4-2-1,4-2-3-1
2024,Ｊ１,第３７節第１日,24/11/30(土),湘南,2-3,横浜FM,レモンＳ,13192,2,3,2024-11-30,21.0,14.0,32.8,晴,3-1-4-2,4-1-2-3
2024,Ｊ１,第３７節第１日,24/11/30(土),名古屋,0-3,鳥栖,長良川,14734,0,3,2024-11-30,21.0,21.0,641.1,曇,3-4-2-1,4-2-3-1
2024,Ｊ１,第３７節第１日,24/11/30(土),福岡,1-0,浦和,ベススタ,17161,1,0,2024-11-30,21.0,8.0,885.5,晴,3-4-2-1,4-1-2-3
2024,Ｊ１,第３７節第１日,24/11/30(土),町田,1-0,京都,Ｇスタ,11541,1,0,2024-11-30,21.0,13.0,376.8,晴,4-4-2,4-1-2-3
2024,Ｊ１,第３７節第２日,24/12/01(日),広島,5-1,札幌,Ｅピース,27105,5,1,2024-12-01,21.0,22.0,1232.8,晴,3-4-2-1,3-4-2-1
2024,Ｊ１,第３８節第１日,24/12/08(日),FC東京,3-0,Ｃ大阪,味スタ,32787,3,0,2024-12-08,8.0,8.0,383.0,晴,4-2-1-3,4-1-2-3
2024,Ｊ１,第３８節第１日,24/12/08(日),京都,0-0,東京Ｖ,サンガＳ,17040,0,0,2024-12-08,8.0,8.0,0.0,雨のち曇,4-1-2-3,3-4-2-1
2024,Ｊ１,第３８節第１日,24/12/08(日),川崎Ｆ,3-1,福岡,Ｕ等々力,23603,3,1,2024-12-08,8.0,8.0,875.6,晴,4-2-3-1,3-4-2-1
2024,Ｊ１,第３８節第１日,24/12/08(日),鳥栖,3-0,磐田,駅スタ,14243,3,0,2024-12-08,8.0,8.0,694.1,晴,4-2-3-1,4-4-2
2024,Ｊ１,第３８節第１日,24/12/08(日),Ｇ大阪,3-1,広島,パナスタ,34653,3,1,2024-12-08,8.0,7.0,284.0,曇一時雨のち晴,4-2-3-1,3-4-2-1
2024,Ｊ１,第３８節第１日,24/12/08(日),横浜FM,0-2,名古屋,日産ス,42866,0,2,2024-12-08,8.0,8.0,230.3,晴,4-1-2-3,3-4-2-1
2024,Ｊ１,第３８節第１日,24/12/08(日),札幌,1-0,柏,プレド,21721,1,0,2024-12-08,7.0,8.0,804.4,屋内,3-4-2-1,4-4-2
2024,Ｊ１,第３８節第１日,24/12/08(日),鹿島,3-1,町田,カシマ,32840,3,1,2024-12-08,8.0,8.0,97.1,晴,4-2-3-1,4-4-2
2024,Ｊ１,第３８節第１日,24/12/08(日),神戸,3-0,湘南,ノエスタ,27444,3,0,2024-12-08,8.0,8.0,388.7,晴,4-1-2-3,3-1-4-2
2024,Ｊ１,第３８節第１日,24/12/08(日),浦和,0-0,新潟,埼玉,55184,0,0,2024-12-08,8.0,8.0,234.7,晴,4-1-2-3,4-2-3-1
2025,Ｊ１,第１節第１日,25/02/14(金),Ｇ大阪,2-5,Ｃ大阪,パナスタ,34860,2,5,2025-02-14,0.0,0.0,16.0,晴,4-2-3-1,4-2-3-1
2025,Ｊ１,第１節第２日,25/02/15(土),横浜FM,1-1,新潟,日産ス,32713,1,1,2025-02-15,0.0,0.0,271.9,晴,4-2-1-3,4-4-2
2025,Ｊ１,第１節第２日,25/02/15(土),神戸,0-0,浦和,ノエスタ,22266,0,0,2025-02-15,0.0,0.0,431.7,晴,4-1-2-3,4-2-3-1
2025,Ｊ１,第１節第２日,25/02/15(土),横浜FC,0-1,FC東京,ニッパツ,12195,0,1,2025-02-15,0.0,0.0,20.8,晴,3-4-2-1,4-4-2
2025,Ｊ１,第１節第２日,25/02/15(土),岡山,2-0,京都,ＪＦＥス,14575,2,0,2025-02-15,0.0,0.0,0.0,,3-4-2-1,4-1-2-3
2025,Ｊ１,第１節第２日,25/02/15(土),福岡,0-1,柏,ベススタ,9923,0,1,2025-02-15,0.0,0.0,911.0,曇時々雨,3-4-2-1,3-4-2-1
2025,Ｊ１,第１節第２日,25/02/15(土),川崎Ｆ,4-0,名古屋,Ｕ等々力,23005,4,0,2025-02-15,0.0,0.0,233.7,晴,4-2-3-1,3-4-2-1
2025,Ｊ１,第１節第２日,25/02/15(土),湘南,1-0,鹿島,レモンＳ,13025,1,0,2025-02-15,0.0,0.0,136.6,晴,3-1-4-2,4-4-2
2025,Ｊ１,第１節第３日,25/02/16(日),東京Ｖ,0-1,清水,国立,52541,0,1,2025-02-16,0.0,0.0,0.0,晴のち曇,3-4-2-1,3-4-2-1
2025,Ｊ１,第１節第３日,25/02/16(日),町田,1-2,広島,Ｇスタ,12773,1,2,2025-02-16,0.0,0.0,670.8,晴のち曇,3-4-2-1,3-4-2-1
2025,Ｊ１,第２節第１日,25/02/22(土),横浜FC,1-0,岡山,ニッパツ,7274,1,0,2025-02-22,7.0,7.0,0.0,晴,3-4-2-1,3-4-2-1
2025,Ｊ１,第２節第１日,25/02/22(土),名古屋,2-2,神戸,豊田ス,31088,2,2,2025-02-22,7.0,7.0,187.4,晴のち曇時々雪,3-4-2-1,4-1-2-3
2025,Ｊ１,第２節第１日,25/02/22(土),京都,1-1,浦和,サンガＳ,14718,1,1,2025-02-22,7.0,7.0,385.1,曇,4-1-2-3,4-2-3-1
2025,Ｊ１,第２節第１日,25/02/22(土),柏,1-1,川崎Ｆ,三協Ｆ柏,13695,1,1,2025-02-22,7.0,7.0,43.4,曇のち晴,3-4-2-1,4-2-3-1
2025,Ｊ１,第２節第１日,25/02/22(土),清水,2-0,新潟,アイスタ,18141,2,0,2025-02-22,6.0,7.0,326.3,晴,3-4-2-1,4-4-2
2025,Ｊ１,第２節第１日,25/02/22(土),Ｇ大阪,2-1,福岡,パナスタ,22614,2,1,2025-02-22,8.0,7.0,487.9,晴,4-2-3-1,3-4-2-1
2025,Ｊ１,第２節第１日,25/02/22(土),Ｃ大阪,1-2,湘南,ヨドコウ,16002,1,2,2025-02-22,8.0,7.0,357.7,曇のち晴,4-2-3-1,3-1-4-2
2025,Ｊ１,第２節第１日,25/02/22(土),鹿島,4-0,東京Ｖ,カシマ,26021,4,0,2025-02-22,7.0,6.0,0.0,曇のち晴,4-4-2,3-4-2-1
2025,Ｊ１,第２節第１日,25/02/22(土),FC東京,0-1,町田,味スタ,29545,0,1,2025-02-22,7.0,6.0,9.6,曇のち晴,4-4-2,3-4-2-1
2025,Ｊ１,第２節第２日,25/02/23(日・祝),広島,1-0,横浜FM,Ｅピース,27123,1,0,2025-02-23,7.0,8.0,667.4,曇のち雨のち曇,3-4-2-1,4-2-1-3
2025,Ｊ１,第３節第１日,25/02/26(水),岡山,2-0,Ｇ大阪,ＪＦＥス,13555,2,0,2025-02-26,4.0,4.0,0.0,,3-4-2-1,4-2-3-1
2025,Ｊ１,第３節第１日,25/02/26(水),清水,1-1,広島,アイスタ,12238,1,1,2025-02-26,4.0,3.0,557.2,晴,3-4-2-1,3-4-2-1
2025,Ｊ１,第３節第１日,25/02/26(水),FC東京,3-1,名古屋,味スタ,14971,3,1,2025-02-26,4.0,4.0,225.6,晴,4-4-2,3-4-2-1
2025,Ｊ１,第３節第１日,25/02/26(水),福岡,1-2,川崎Ｆ,ベススタ,7106,1,2,2025-02-26,4.0,4.0,875.6,晴,3-4-2-1,4-2-3-1
2025,Ｊ１,第３節第１日,25/02/26(水),柏,2-1,Ｃ大阪,三協Ｆ柏,8946,2,1,2025-02-26,4.0,4.0,427.7,晴,3-4-2-1,4-2-3-1
2025,Ｊ１,第３節第１日,25/02/26(水),神戸,1-1,京都,ノエスタ,11335,1,1,2025-02-26,4.0,4.0,52.5,晴,4-1-2-3,4-1-2-3
2025,Ｊ１,第３節第１日,25/02/26(水),鹿島,2-1,新潟,カシマ,12106,2,1,2025-02-26,4.0,4.0,259.8,晴,4-4-2,4-4-2
2025,Ｊ１,第３節第１日,25/02/26(水),横浜FM,0-0,横浜FC,日産ス,17115,0,0,2025-02-26,3.0,4.0,4.6,晴,4-2-1-3,3-4-2-1
2025,Ｊ１,第３節第１日,25/02/26(水),湘南,2-1,浦和,レモンＳ,11351,2,1,2025-02-26,4.0,4.0,66.8,晴,3-1-4-2,4-2-3-1
2025,Ｊ１,第３節第１日,25/02/26(水),町田,0-1,東京Ｖ,Ｇスタ,6825,0,1,2025-02-26,4.0,4.0,0.0,晴,3-4-2-1,3-4-2-1
2025,Ｊ１,第４節第１日,25/03/01(土),横浜FM,1-1,湘南,日産ス,25561,1,1,2025-03-01,3.0,3.0,32.8,晴,4-2-1-3,3-1-4-2
2025,Ｊ１,第４節第１日,25/03/01(土),鹿島,2-0,FC東京,カシマ,21421,2,0,2025-03-01,3.0,3.0,105.8,晴,4-4-2,4-4-2
2025,Ｊ１,第４節第１日,25/03/01(土),川崎Ｆ,0-1,京都,Ｕ等々力,22404,0,1,2025-03-01,3.0,3.0,376.5,晴,4-2-3-1,4-1-2-3
2025,Ｊ１,第４節第１日,25/03/01(土),神戸,0-1,福岡,ノエスタ,20890,0,1,2025-03-01,3.0,3.0,454.6,晴,4-1-2-3,3-4-2-1
2025,Ｊ１,第４節第２日,25/03/02(日),東京Ｖ,0-1,Ｇ大阪,味スタ,21260,0,1,2025-03-02,4.0,4.0,0.0,晴,3-4-2-1,4-2-3-1
2025,Ｊ１,第４節第２日,25/03/02(日),名古屋,1-2,町田,豊田ス,34718,1,2,2025-03-02,4.0,4.0,234.6,曇,3-4-2-1,3-4-2-1
2025,Ｊ１,第４節第２日,25/03/02(日),岡山,1-1,清水,ＪＦＥス,13330,1,1,2025-03-02,4.0,4.0,0.0,,3-4-2-1,3-4-2-1
2025,Ｊ１,第４節第２日,25/03/02(日),新潟,2-2,Ｃ大阪,デンカＳ,22933,2,2,2025-03-02,4.0,4.0,483.9,曇時々晴,4-4-2,4-2-3-1
2025,Ｊ１,第４節第２日,25/03/02(日),広島,1-0,横浜FC,Ｅピース,25043,1,0,2025-03-02,4.0,4.0,666.4,曇,3-4-2-1,3-4-2-1
2025,Ｊ１,第４節第２日,25/03/02(日),浦和,0-2,柏,埼玉,51009,0,2,2025-03-02,4.0,4.0,26.3,晴,4-2-3-1,3-4-2-1
2025,Ｊ１,第５節第１日,25/03/08(土),浦和,1-0,岡山,埼玉,35269,1,0,2025-03-08,6.0,6.0,0.0,曇,4-2-3-1,3-4-2-1
2025,Ｊ１,第５節第１日,25/03/08(土),新潟,2-2,東京Ｖ,デンカＳ,20503,2,2,2025-03-08,6.0,6.0,0.0,曇,4-4-2,3-4-2-1
2025,Ｊ１,第５節第１日,25/03/08(土),Ｇ大阪,1-0,清水,パナスタ,29071,1,0,2025-03-08,6.0,6.0,273.2,雨時々曇,4-2-3-1,3-4-2-1
2025,Ｊ１,第５節第１日,25/03/08(土),横浜FC,0-2,町田,ニッパツ,7934,0,2,2025-03-08,6.0,6.0,18.6,雨のち雪,3-4-2-1,3-4-2-1
2025,Ｊ１,第５節第１日,25/03/08(土),柏,1-3,鹿島,三協Ｆ柏,13309,1,3,2025-03-08,6.0,7.0,61.4,曇のち雨,3-4-2-1,4-4-2
2025,Ｊ１,第５節第１日,25/03/08(土),FC東京,0-0,湘南,味スタ,19654,0,0,2025-03-08,7.0,7.0,39.1,曇のち雨のち雪,4-4-2,3-1-4-2
2025,Ｊ１,第５節第１日,25/03/08(土),Ｃ大阪,1-1,名古屋,ヨドコウ,17171,1,1,2025-03-08,6.0,6.0,157.5,曇,4-2-3-1,3-4-2-1
2025,Ｊ１,第５節第２日,25/03/09(日),京都,0-1,福岡,サンガＳ,11535,0,1,2025-03-09,8.0,8.0,500.4,晴,4-1-2-3,3-4-2-1
2025,Ｊ１,第６節第１日,25/03/15(土),東京Ｖ,2-1,名古屋,味スタ,16300,2,1,2025-03-15,7.0,7.0,0.0,曇,3-4-2-1,3-4-2-1
2025,Ｊ１,第６節第１日,25/03/15(土),横浜FC,2-0,Ｃ大阪,ニッパツ,6431,2,0,2025-03-15,7.0,7.0,385.9,曇のち雨,3-4-2-1,4-2-3-1
2025,Ｊ１,第６節第１日,25/03/15(土),福岡,1-0,FC東京,ベススタ,7721,1,0,2025-03-15,6.0,7.0,867.2,雨のち曇,3-4-2-1,4-4-2
2025,Ｊ１,第６節第１日,25/03/15(土),町田,1-0,新潟,Ｇスタ,10152,1,0,2025-03-15,7.0,7.0,258.5,曇のち雨,3-4-2-1,4-4-2
2025,Ｊ１,第６節第２日,25/03/16(日),清水,1-2,京都,アイスタ,14012,1,2,2025-03-16,8.0,7.0,266.2,曇,3-4-2-1,4-1-2-3
2025,Ｊ１,第６節第２日,25/03/16(日),岡山,0-0,川崎Ｆ,ＪＦＥス,13699,0,0,2025-03-16,8.0,15.0,0.0,,3-4-2-1,4-2-3-1
2025,Ｊ１,第６節第２日,25/03/16(日),鹿島,1-1,浦和,カシマ,31574,1,1,2025-03-16,8.0,8.0,87.4,雨,4-4-2,4-2-3-1
2025,Ｊ１,第６節第２日,25/03/16(日),横浜FM,2-0,Ｇ大阪,日産ス,23169,2,0,2025-03-16,15.0,8.0,384.4,雨,4-2-1-3,4-2-3-1
2025,Ｊ１,第６節第２日,25/03/16(日),広島,1-1,柏,Ｅピース,25283,1,1,2025-03-16,14.0,8.0,704.7,曇,3-4-2-1,3-4-2-1
2025,Ｊ１,第６節第２日,25/03/16(日),湘南,1-2,神戸,レモンＳ,9537,1,2,2025-03-16,8.0,15.0,388.7,曇のち雨,3-1-4-2,4-1-2-3
2025,Ｊ１,第７節第１日,25/03/28(金),Ｃ大阪,1-1,浦和,ヨドコウ,18366,1,1,2025-03-28,13.0,12.0,402.8,曇,4-2-3-1,4-2-3-1
2025,Ｊ１,第７節第２日,25/03/29(土),岡山,1-0,横浜FM,ＪＦＥス,14892,1,0,2025-03-29,13.0,13.0,0.0,,3-4-2-1,4-2-1-3
2025,Ｊ１,第７節第２日,25/03/29(土),清水,3-0,湘南,アイスタ,17684,3,0,2025-03-29,13.0,13.0,86.0,曇,3-4-2-1,3-1-4-2
2025,Ｊ１,第７節第２日,25/03/29(土),京都,1-0,広島,サンガＳ,14393,1,0,2025-03-29,13.0,13.0,294.0,曇,4-1-2-3,3-4-2-1
2025,Ｊ１,第７節第２日,25/03/29(土),新潟,3-3,Ｇ大阪,デンカＳ,20497,3,3,2025-03-29,14.0,13.0,472.6,晴,4-4-2,4-2-3-1
2025,Ｊ１,第７節第２日,25/03/29(土),柏,0-0,東京Ｖ,三協Ｆ柏,11888,0,0,2025-03-29,13.0,14.0,0.0,雨のち曇,3-4-2-1,3-4-2-1
2025,Ｊ１,第７節第２日,25/03/29(土),名古屋,2-1,横浜FC,豊田ス,32226,2,1,2025-03-29,14.0,14.0,229.1,曇,3-4-2-1,3-4-2-1
2025,Ｊ１,第７節第２日,25/03/29(土),鹿島,1-0,神戸,カシマ,22601,1,0,2025-03-29,13.0,13.0,518.2,雨のち曇,4-4-2,4-1-2-3
2025,Ｊ１,第７節第２日,25/03/29(土),福岡,2-2,町田,ベススタ,7600,2,2,2025-03-29,14.0,14.0,876.4,曇,3-4-2-1,3-4-2-1
2025,Ｊ１,第７節第２日,25/03/29(土),FC東京,0-3,川崎Ｆ,味スタ,33632,0,3,2025-03-29,14.0,13.0,13.3,曇,4-4-2,4-2-3-1
2025,Ｊ１,第８節第１日,25/04/02(水),Ｇ大阪,0-1,町田,パナスタ,23125,0,1,2025-04-02,4.0,4.0,388.6,晴,4-2-3-1,3-4-2-1
2025,Ｊ１,第８節第１日,25/04/02(水),Ｃ大阪,2-1,岡山,ヨドコウ,17141,2,1,2025-04-02,5.0,4.0,0.0,曇,4-2-3-1,3-4-2-1
2025,Ｊ１,第８節第１日,25/04/02(水),京都,1-1,柏,サンガＳ,9059,1,1,2025-04-02,4.0,4.0,410.8,曇,4-1-2-3,3-4-2-1
2025,Ｊ１,第８節第１日,25/04/02(水),広島,1-0,鹿島,Ｅピース,24868,1,0,2025-04-02,4.0,4.0,766.1,曇,3-4-2-1,4-4-2
2025,Ｊ１,第８節第１日,25/04/02(水),東京Ｖ,2-2,FC東京,味スタ,26865,2,2,2025-04-02,4.0,4.0,0.0,曇,3-4-2-1,4-4-2
2025,Ｊ１,第８節第１日,25/04/02(水),横浜FC,0-1,神戸,ニッパツ,8032,0,1,2025-04-02,4.0,4.0,416.5,曇,3-4-2-1,4-1-2-3
2025,Ｊ１,第８節第１日,25/04/02(水),川崎Ｆ,2-0,湘南,Ｕ等々力,21392,2,0,2025-04-02,4.0,4.0,38.6,曇,4-2-3-1,3-1-4-2
2025,Ｊ１,第８節第１日,25/04/02(水),新潟,0-1,福岡,デンカＳ,13627,0,1,2025-04-02,4.0,4.0,915.9,曇,4-4-2,3-4-2-1
2025,Ｊ１,第８節第１日,25/04/02(水),名古屋,2-0,横浜FM,豊田ス,21892,2,0,2025-04-02,4.0,4.0,230.3,曇,3-4-2-1,4-2-1-3
2025,Ｊ１,第８節第１日,25/04/02(水),浦和,2-1,清水,埼玉,25326,2,1,2025-04-02,5.0,4.0,144.1,雨のち曇,4-2-3-1,3-4-2-1
2025,Ｊ１,第９節第１日,25/04/05(土),横浜FM,0-0,東京Ｖ,日産ス,24170,0,0,2025-04-05,3.0,3.0,0.0,晴,4-2-1-3,3-4-2-1
2025,Ｊ１,第９節第２日,25/04/06(日),岡山,1-0,FC東京,ＪＦＥス,15073,1,0,2025-04-06,4.0,4.0,0.0,,3-4-2-1,4-4-2
2025,Ｊ１,第９節第２日,25/04/06(日),横浜FC,2-0,清水,ニッパツ,9106,2,0,2025-04-06,4.0,4.0,115.7,曇のち晴,3-4-2-1,3-4-2-1
2025,Ｊ１,第９節第２日,25/04/06(日),神戸,0-1,新潟,国立,36407,0,1,2025-04-06,4.0,4.0,500.6,曇のち晴,4-1-2-3,4-4-2
2025,Ｊ１,第９節第２日,25/04/06(日),町田,2-2,川崎Ｆ,Ｇスタ,11974,2,2,2025-04-06,4.0,4.0,7.6,晴,3-4-2-1,4-2-3-1
2025,Ｊ１,第９節第２日,25/04/06(日),福岡,1-0,浦和,ベススタ,11683,1,0,2025-04-06,4.0,4.0,885.5,晴,3-4-2-1,4-2-3-1
2025,Ｊ１,第９節第２日,25/04/06(日),広島,2-1,Ｃ大阪,Ｅピース,25324,2,1,2025-04-06,4.0,4.0,283.6,晴,3-4-2-1,4-2-3-1
2025,Ｊ１,第９節第２日,25/04/06(日),柏,1-0,Ｇ大阪,三協Ｆ柏,12833,1,0,2025-04-06,4.0,4.0,423.7,晴,3-4-2-1,4-2-3-1
2025,Ｊ１,第９節第２日,25/04/06(日),鹿島,3-4,京都,カシマ,16859,3,4,2025-04-06,4.0,4.0,472.1,雨のち晴,4-4-2,4-1-2-3
2025,Ｊ１,第９節第２日,25/04/06(日),湘南,2-1,名古屋,レモンＳ,9900,2,1,2025-04-06,4.0,4.0,201.6,晴,3-1-4-2,3-4-2-1
2025,Ｊ１,第５節第３日,25/04/09(水),川崎Ｆ,3-3,横浜FM,Ｕ等々力,21478,3,3,2025-04-09,3.0,4.0,6.7,晴,4-2-3-1,4-2-1-3
2025,Ｊ１,第１０節第１日,25/04/11(金),FC東京,1-1,柏,国立,43813,1,1,2025-04-11,5.0,5.0,46.1,曇時々雨,4-4-2,3-4-2-1
2025,Ｊ１,第１０節第２日,25/04/12(土),Ｇ大阪,2-0,名古屋,パナスタ,28074,2,0,2025-04-12,6.0,6.0,154.1,晴のち曇,4-2-3-1,3-4-2-1
2025,Ｊ１,第１０節第２日,25/04/12(土),清水,1-1,川崎Ｆ,アイスタ,17629,1,1,2025-04-12,6.0,3.0,123.0,曇,3-4-2-1,4-2-3-1
2025,Ｊ１,第１０節第２日,25/04/12(土),広島,0-1,岡山,Ｅピース,26135,0,1,2025-04-12,6.0,6.0,0.0,曇,3-4-2-1,3-4-2-1
2025,Ｊ１,第１０節第２日,25/04/12(土),福岡,2-1,横浜FM,ベススタ,8255,2,1,2025-04-12,6.0,3.0,872.3,曇,3-4-2-1,4-2-1-3
2025,Ｊ１,第１０節第２日,25/04/12(土),東京Ｖ,0-1,神戸,味スタ,17474,0,1,2025-04-12,7.0,6.0,0.0,晴のち曇,3-4-2-1,4-1-2-3
2025,Ｊ１,第１０節第２日,25/04/12(土),Ｃ大阪,1-0,鹿島,ヨドコウ,19410,1,0,2025-04-12,6.0,6.0,488.6,曇,4-2-3-1,4-4-2
